scope	niveau	type_document	annee	statut	titre	chemin_par_scope	sha256	taille_octets	pages_pdf	url_source
college/cycle-4/arts-plastiques	cycle-4	ressource-accompagnement	2017	a-verifier	annexe : schéma PDF - 427.08 Ko	par-scope/college/cycle-4/arts-plastiques/cycle-4/ressource-accompagnement/2017/annexe-schema-pdf-427-08-ko--8d00ce60f5.pdf	8d00ce60f5b17f26bce84c0ca7890f200339d0cfc5410432f2faac56985a8c51	437331	1	https://eduscol.education.gouv.fr/5718/ressources-d-accompagnement-du-programme-d-arts-plastiques-au-cycle-4
college/cycle-4/education-musicale	cycle-4	evaluation-examen	2016	a-verifier	La trace en éducation musicale PDF - 431.65 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/evaluation-examen/2016/la-trace-en-education-musicale-pdf-431-65-ko--ab8ca902fc.pdf	ab8ca902fca026bc76d2e418ee5df869c74a871a9fdcba9916a08df9ec03f00f	442014	7	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	Conduite perceptive & conduite productive PDF - 446.27 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/conduite-perceptive-conduite-productive-pdf-446-27-ko--046c1b6fa9.pdf	046c1b6fa94cff3abc6d48c139b8b2ad9534fb5e1aab5ad5c84d3304d74fc28f	456984	5	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	Des répertoires diversifiés PDF - 638.51 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/des-repertoires-diversifies-pdf-638-51-ko--18d76dea1b.pdf	18d76dea1ba3f2bfcc81c4a3b1f5887ba5cf8a9c5aac1ecfe35c0089cd5704a5	653835	5	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	Domaine du geste vocal PDF - 708.82 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/domaine-du-geste-vocal-pdf-708-82-ko--4c9c68e2a1.pdf	4c9c68e2a10130b3e6d692529ad0bb89ee3e4e93f2753b6f8496bd36a0925f43	725827	7	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	Enjeux de l'éducation musicale dans la formation générale de tous les élèves PDF - 188.64 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/enjeux-de-l-education-musicale-dans-la-formation-generale-de-tous-les-eleves-pdf-188-64-ko--52a161bf6a.pdf	52a161bf6a96d96be2262f484aa4fcb9338e4eef07cf0e2fe0a4fdc3ba432cd5	193169	7	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	L'enseignement de l'éducation musicale à l'heure du numérique PDF - 132.01 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/l-enseignement-de-l-education-musicale-a-l-heure-du-numerique-pdf-132-01-ko--78d0a07a64.pdf	78d0a07a64cb13bd3c82785e519464e80a006e7c55d7b17f7c9b75fdc339948c	135174	8	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	L'espace et le temps de la pédagogie PDF - 936.3 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/l-espace-et-le-temps-de-la-pedagogie-pdf-936-3-ko--c5c032cbfb.pdf	c5c032cbfb9452a29a31f90104cfc5613d473e60b1b4f18566d0aacf5a68fe90	958775	8	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	La chorale, un enseignement complémentaire de l'éducation musicale PDF - 290.23 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/la-chorale-un-enseignement-complementaire-de-l-education-musicale-pdf-290-23-ko--7ded8c5fa5.pdf	7ded8c5fa537be3418ab350497281db554afccb4f26a9da8f6f1de9cb5cb0fb3	297193	11	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	La création : un geste pédagogique PDF - 188.68 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/la-creation-un-geste-pedagogique-pdf-188-68-ko--1e7c6ffe6a.pdf	1e7c6ffe6aa6d9cc69cb43944f455954d525d68c55834619572feb3c196ca603	193207	6	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	La problématique de séquence : entre nécessité et opportunité pédagogiques PDF - 248.14 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/la-problematique-de-sequence-entre-necessite-et-opportunite-pedagogiques-pdf-248-14-ko--9c59323c9e.pdf	9c59323c9e47e57a835a1772d5f4a48b47c4c9cc6a4c95feec86ef55c6335053	254096	4	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	La régularité et la progressivité des apprentissages en éducation musicale PDF - 287.88 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/la-regularite-et-la-progressivite-des-apprentissages-en-education-musicale-pdf-287-88-ko--b09affabc1.pdf	b09affabc1fc80310e5a42ed9014ae6208889e9a554c377cd8b7bbdf3c6370cd	294794	5	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	La voix de l'enseignant PDF - 123.2 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/la-voix-de-l-enseignant-pdf-123-2-ko--5376af2a26.pdf	5376af2a265e4ca47a319b1df842f3659bddf3f0c53d317d48da036e02346f82	126158	5	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	Le cycle 4 : accompagner les élèves vers l'autonomie PDF - 207.57 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/le-cycle-4-accompagner-les-eleves-vers-l-autonomie-pdf-207-57-ko--f96f770c5b.pdf	f96f770c5b60c2d84565b60b4651b9c3dcdadd46cafc0bab98db560651c1992a	212552	5	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	Le travail personnel de l'élève PDF - 233.91 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/le-travail-personnel-de-l-eleve-pdf-233-91-ko--054fdff911.pdf	054fdff911bc2ad7f1d6543672f79a0dda32a05258ab77a1296c53e218c83fac	239527	6	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	Perception & production : deux champs de compétences en interaction permanente PDF - 787.06 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/perception-production-deux-champs-de-competences-en-interaction-permanente-pdf-787-06-ko--01042dbd95.pdf	01042dbd95765884c7d01f1e51cef5966c8df2fdb7ef357049270e1459c28415	805946	10	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	Pourquoi et comment la différenciation pédagogique ? PDF - 1.48 Mo	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/pourquoi-et-comment-la-differenciation-pedagogique-pdf-1-48-mo--3177a1099f.pdf	3177a1099fe1679616ec00193ffbc838cefc1e976b64d5fd1f7c350f66ccb7c2	1556001	6	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	Qu'entendre par « attendus de fin de cycle » ? PDF - 237.44 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/qu-entendre-par-attendus-de-fin-de-cycle-pdf-237-44-ko--b0b9b8ca80.pdf	b0b9b8ca80a003106052b3bdddaded3c6f73d39e5bb52a15fb9c94041ce46976	243143	2	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	Six domaines complémentaires : timbre et espace ; temps et rythme ; dynamique ; successif et simultané ; forme ; style PDF - 1.67 Mo	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/six-domaines-complementaires-timbre-et-espace-temps-et-rythme-dynamique-successif-et-simultane-forme-style-pdf-1-67-mo--11fb17663d.pdf	11fb17663dfd81b864454593dc5d4ffb2936462d893bbdda1bc440d8cd5273ce	1751839	7	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	transition-ou-actuel	Une approche de l'éducation musicale par compétences PDF - 281.85 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/une-approche-de-l-education-musicale-par-competences-pdf-281-85-ko--36c8bb572e.pdf	36c8bb572e84aee5aae7c5204cdba079f6b910b8127f872ad50a10c1e444b5fd	288610	4	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	Éducation musicale : une pédagogie spiralaire PDF - 1.71 Mo	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/education-musicale-une-pedagogie-spiralaire-pdf-1-71-mo--6322c2a135.pdf	6322c2a135dbb5ce20b819cfbe00dfbbb253f3ad63c8c414d87c5f2287c41656	1790256	5	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	Éducation musicale et interdisciplinarité PDF - 455.2 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/education-musicale-et-interdisciplinarite-pdf-455-2-ko--bc615d67c0.pdf	bc615d67c0a5df2e28497ab0d7685567187d2175e3cfb0f7b3d02ea7da0f26c9	466122	7	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	Élaborer une séquence en éducation musicale PDF - 1.18 Mo	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/elaborer-une-sequence-en-education-musicale-pdf-1-18-mo--4b41cb9d8b.pdf	4b41cb9d8b9d06072c78d73b6809d3a5f09c54b6a72feb757915fc957cbd4447	1232713	7	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	programme-officiel	2016	a-verifier	Évaluer les progrès des élèves PDF - 434.13 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/programme-officiel/2016/evaluer-les-progres-des-eleves-pdf-434-13-ko--03b98a7814.pdf	03b98a7814c5203abd74e1dc94dc2013574d9f2bd0688e44164967b0ad9ad2ad	444551	9	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/education-musicale	cycle-4	ressource-accompagnement	2016	a-verifier	L'enseignement de l'éducation musicale et le parcours d'éducation artistique et culturelle PDF - 199.58 Ko	par-scope/college/cycle-4/education-musicale/cycle-4/ressource-accompagnement/2016/l-enseignement-de-l-education-musicale-et-le-parcours-d-education-artistique-et-culturelle-pdf-199-58-ko--6e2ed9a43b.pdf	6e2ed9a43b095e43ca6ab71cc7f4099921cc6733f02571ec54194a5675e774da	204375	7	https://eduscol.education.gouv.fr/5721/ressources-d-accompagnement-du-programme-d-education-musicale-au-cycle-4
college/cycle-4/emc	3e	autre	2026	a-verifier	Vademecum Éduquer à la citoyenneté au cycle 4	par-scope/college/cycle-4/emc/3e/autre/2026/vademecum-eduquer-a-la-citoyennete-au-cycle-4--f9156ca938.pdf	f9156ca9382a5ef4d45dc9fda3f4b5b674c20ca8c6ee176ce2c28f84672577cf	1197761	28	https://eduscol.education.gouv.fr/4752/ressources-d-accompagnement-pour-l-enseignement-moral-et-civique-au-college
college/cycle-4/emc	5e	ressource-accompagnement	2025	a-verifier	Enseignement moral et civique - cinquième	par-scope/college/cycle-4/emc/5e/ressource-accompagnement/2025/enseignement-moral-et-civique-cinquieme--b87993ce01.pdf	b87993ce01c78bd072aa7715a3b93c9fc966ecf62d538ff7858dd9ac7191775b	1357293	29	https://eduscol.education.gouv.fr/4752/ressources-d-accompagnement-pour-l-enseignement-moral-et-civique-au-college
college/cycle-4/emc	cycle-4	ressource-accompagnement	2026	a-verifier	Enseignement moral et civique - quatrième	par-scope/college/cycle-4/emc/cycle-4/ressource-accompagnement/2026/enseignement-moral-et-civique-quatrieme--93780da834.pdf	93780da834a99596227f84540846864421781611f865ec10c6fc30bcd538bf4e	655406	37	https://eduscol.education.gouv.fr/4752/ressources-d-accompagnement-pour-l-enseignement-moral-et-civique-au-college
college/cycle-4/emc	cycle-4	ressource-accompagnement	2026	a-verifier	Enseignement moral et civique - troisième	par-scope/college/cycle-4/emc/cycle-4/ressource-accompagnement/2026/enseignement-moral-et-civique-troisieme--7f8faad73d.pdf	7f8faad73d04c870858d1a2a33a57980eec50f31d1ee324f8216f686b6d55932	1021198	50	https://eduscol.education.gouv.fr/4752/ressources-d-accompagnement-pour-l-enseignement-moral-et-civique-au-college
college/cycle-4/eps	cycle-4	evaluation-examen	2016	a-verifier	Association sportive PDF - 183.9 Ko	par-scope/college/cycle-4/eps/cycle-4/evaluation-examen/2016/association-sportive-pdf-183-9-ko--5070eb9667.pdf	5070eb9667316c8478b5d538ca5a6b90d02e4c3e0b80c500a787c3bb225424cc	188315	3	https://eduscol.education.gouv.fr/5724/ressources-d-accompagnement-du-programme-d-education-physique-et-sportive-au-cycle-4
college/cycle-4/eps	cycle-4	evaluation-examen	2016	a-verifier	CA1 : natation de vitesse PDF - 216.68 Ko	par-scope/college/cycle-4/eps/cycle-4/evaluation-examen/2016/ca1-natation-de-vitesse-pdf-216-68-ko--7c49163c36.pdf	7c49163c361142f0e3988c0176df56a0ef0051e1ae59548bfc0c9439b87fc2c4	221881	5	https://eduscol.education.gouv.fr/5724/ressources-d-accompagnement-du-programme-d-education-physique-et-sportive-au-cycle-4
college/cycle-4/eps	cycle-4	evaluation-examen	2016	a-verifier	CA2 : course d'orientation PDF - 200.12 Ko	par-scope/college/cycle-4/eps/cycle-4/evaluation-examen/2016/ca2-course-d-orientation-pdf-200-12-ko--e3e0b986f6.pdf	e3e0b986f6e320f33310aff708a443ffe7b0346dfd60ed294a97ccd703782678	204926	5	https://eduscol.education.gouv.fr/5724/ressources-d-accompagnement-du-programme-d-education-physique-et-sportive-au-cycle-4
college/cycle-4/eps	cycle-4	evaluation-examen	2016	a-verifier	CA3 : danse PDF - 203 Ko	par-scope/college/cycle-4/eps/cycle-4/evaluation-examen/2016/ca3-danse-pdf-203-ko--bdbae9ddcd.pdf	bdbae9ddcd2b1d0c95d47962fa9f0b6084ecca8b005d40b3f600f906a93c87fe	207867	6	https://eduscol.education.gouv.fr/5724/ressources-d-accompagnement-du-programme-d-education-physique-et-sportive-au-cycle-4
college/cycle-4/eps	cycle-4	evaluation-examen	2016	a-verifier	CA4 : badminton PDF - 192.17 Ko	par-scope/college/cycle-4/eps/cycle-4/evaluation-examen/2016/ca4-badminton-pdf-192-17-ko--ae02640a66.pdf	ae02640a66559e7f724abc27fcb7f441deeb05b402f9990e610d4164fc010823	196784	4	https://eduscol.education.gouv.fr/5724/ressources-d-accompagnement-du-programme-d-education-physique-et-sportive-au-cycle-4
college/cycle-4/eps	cycle-4	evaluation-examen	2016	a-verifier	Fiche de suivi des acquis PDF - 202.39 Ko	par-scope/college/cycle-4/eps/cycle-4/evaluation-examen/2016/fiche-de-suivi-des-acquis-pdf-202-39-ko--cc53709670.pdf	cc53709670682de7b2d8b9e567e5ab3f47b3d4b80ee5203600701fb1a9b940cb	207252	3	https://eduscol.education.gouv.fr/5724/ressources-d-accompagnement-du-programme-d-education-physique-et-sportive-au-cycle-4
college/cycle-4/eps	cycle-4	evaluation-examen	2020	a-verifier	Duathlon ou biathlon PDF - 607.44 Ko	par-scope/college/cycle-4/eps/cycle-4/evaluation-examen/2020/duathlon-ou-biathlon-pdf-607-44-ko--1c168551c7.pdf	1c168551c762d670dd8f1cb7d1b9dd891eee675d7e3fe9d666dc18fd07f7b91f	622022	13	https://eduscol.education.gouv.fr/5724/ressources-d-accompagnement-du-programme-d-education-physique-et-sportive-au-cycle-4
college/cycle-4/eps	cycle-4	programme-officiel	2016	actuel	Contribution des champs d'apprentissage aux compétences générales de l'EPS PDF - 175.61 Ko	par-scope/college/cycle-4/eps/cycle-4/programme-officiel/2016/contribution-des-champs-d-apprentissage-aux-competences-generales-de-l-eps-pdf-175-61-ko--0ccad30fcd.pdf	0ccad30fcd386cb5d59e41fef4e9d253ea68981ab211b0078edf589c4c2562cc	179823	6	https://eduscol.education.gouv.fr/5724/ressources-d-accompagnement-du-programme-d-education-physique-et-sportive-au-cycle-4
college/cycle-4/eps	cycle-4	programme-officiel	2016	a-verifier	Course de haies PDF - 395.56 Ko	par-scope/college/cycle-4/eps/cycle-4/programme-officiel/2016/course-de-haies-pdf-395-56-ko--4e5436ca33.pdf	4e5436ca339be4bb27a77cac8daba5707fc5f8dacbdff671ee780f3104d4adbe	405053	11	https://eduscol.education.gouv.fr/5724/ressources-d-accompagnement-du-programme-d-education-physique-et-sportive-au-cycle-4
college/cycle-4/eps	cycle-4	programme-officiel	2016	a-verifier	Natation PDF - 445.14 Ko	par-scope/college/cycle-4/eps/cycle-4/programme-officiel/2016/natation-pdf-445-14-ko--351f4c3607.pdf	351f4c3607bbfbbda57642562d1f1963dc36283db89d7e123960167f16c5613e	455826	15	https://eduscol.education.gouv.fr/5724/ressources-d-accompagnement-du-programme-d-education-physique-et-sportive-au-cycle-4
college/cycle-4/eps	cycle-4	programme-officiel	2016	a-verifier	Relais PDF - 707.61 Ko	par-scope/college/cycle-4/eps/cycle-4/programme-officiel/2016/relais-pdf-707-61-ko--00ed4915bc.pdf	00ed4915bc3071ee09bde7a4db2f0b9cf68a0dab358c55292c5616ba6d2bde63	724589	13	https://eduscol.education.gouv.fr/5724/ressources-d-accompagnement-du-programme-d-education-physique-et-sportive-au-cycle-4
